47918180,1/5/2014 0:00,4:00:00,AM,0.81
47918180,1/5/2014 0:00,5:00:00,AM,0.47
47918180,1/5/2014 0:00,6:00:00,AM,0.58
47918180,1/5/2014 0:00,7:00:00,AM,0.54
47918180,1/5/2014 0:00,8:00:00,AM,0.55
47918180,1/5/2014 0:00,9:00:00,AM,0.7
47918180,1/5/2014 0:00,10:00:00,AM,0.39
47918180,1/5/2014 0:00,11:00:00,AM,0.81
47918180,1/5/2014 0:00,12:00:00,PM,1.02
47918180,1/5/2014 0:00,1:00:00,PM,1.04
47918180,1/5/2014 0:00,2:00:00,PM,0.76
47918180,1/5/2014 0:00,3:00:00,PM,0.96
47918180,1/5/2014 0:00,4:00:00,PM,0.88
47918180,1/5/2014 0:00,5:00:00,PM,0.9
47918180,1/5/2014 0:00,6:00:00,PM,2.21
47918180,1/5/2014 0:00,7:00:00,PM,1
47918180,1/5/2014 0:00,8:00:00,PM,0.85
47918180,1/5/2014 0:00,9:00:00,PM,0.7
47918180,1/5/2014 0:00,10:00:00,PM,0.5
47918180,1/5/2014 0:00,11:00:00,PM,0.4
47918180,1/6/2014 0:00,12:00:00,AM,0.81
47918180,1/6/2014 0:00,1:00:00,AM,1.17
47918180,1/6/2014 0:00,2:00:00,AM,0.42
47918180,1/6/2014 0:00,3:00:00,AM,0.48
47918180,1/6/2014 0:00,4:00:00,AM,0.51
47918180,1/6/2014 0:00,5:00:00,AM,0.39
47918180,1/6/2014 0:00,6:00:00,AM,0.37
47918180,1/6/2014 0:00,7:00:00,AM,0.44
47918180,1/6/2014 0:00,8:00:00,AM,0.52
47918180,1/6/2014 0:00,9:00:00,AM,0.55
47918180,1/6/2014 0:00,10:00:00,AM,0.46
47918180,1/6/2014 0:00,11:00:00,AM,0.75
47918180,1/6/2014 0:00,12:00:00,PM,0.95
47918180,1/6/2014 0:00,1:00:00,PM,0.92
47918180,1/6/2014 0:00,2:00:00,PM,0.87
47918180,1/6/2014 0:00,3:00:00,PM,0.57
47918180,1/6/2014 0:00,4:00:00,PM,1.57
47918180,1/6/2014 0:00,5:00:00,PM,1.4
47918180,1/6/2014 0:00,6:00:00,PM,1.29
47918180,1/6/2014 0:00,7:00:00,PM,1.15
47918180,1/6/2014 0:00,8:00:00,PM,1.68
47918180,1/6/2014 0:00,9:00:00,PM,1.5
47918180,1/6/2014 0:00,10:00:00,PM,1.46
47918180,1/6/2014 0:00,11:00:00,PM,1.58
47918180,1/7/2014 0:00,12:00:00,AM,1.83
47918180,1/7/2014 0:00,1:00:00,AM,1.61
47918180,1/7/2014 0:00,2:00:00,AM,1.18
47918180,1/7/2014 0:00,3:00:00,AM,1.18
47918180,1/7/2014 0:00,4:00:00,AM,1.11
47918180,1/7/2014 0:00,5:00:00,AM,1.06
47918180,1/7/2014 0:00,6:00:00,AM,1.06
47918180,1/7/2014 0:00,7:00:00,AM,1.14
47918180,1/7/2014 0:00,8:00:00,AM,0.87
47918180,1/7/2014 0:00,9:00:00,AM,0.93
47918180,1/7/2014 0:00,10:00:00,AM,0.52
47918180,1/7/2014 0:00,11:00:00,AM,0.45
47918180,1/7/2014 0:00,12:00:00,PM,0.9
47918180,1/7/2014 0:00,1:00:00,PM,0.57
47918180,1/7/2014 0:00,2:00:00,PM,0.52
47918180,1/7/2014 0:00,3:00:00,PM,0.62
47918180,1/7/2014 0:00,4:00:00,PM,0.49
47918180,1/7/2014 0:00,5:00:00,PM,0.62
47918180,1/7/2014 0:00,6:00:00,PM,0.66
47918180,1/7/2014 0:00,7:00:00,PM,0.61
47918180,1/7/2014 0:00,8:00:00,PM,0.67
47918180,1/7/2014 0:00,9:00:00,PM,0.59
47918180,1/7/2014 0:00,10:00:00,PM,0.7
47918180,1/7/2014 0:00,11:00:00,PM,0.58
47918180,1/8/2014 0:00,12:00:00,AM,0.53
47918180,1/8/2014 0:00,1:00:00,AM,0.52
47918180,1/8/2014 0:00,2:00:00,AM,0.54
47918180,1/8/2014 0:00,3:00:00,AM,0.5
47918180,1/8/2014 0:00,4:00:00,AM,0.5
47918180,1/8/2014 0:00,5:00:00,AM,0.5
47918180,1/8/2014 0:00,6:00:00,AM,0.57
47918180,1/8/2014 0:00,7:00:00,AM,0.52
47918180,1/8/2014 0:00,8:00:00,AM,0.47
47918180,1/8/2014 0:00,9:00:00,AM,0.56
47918180,1/8/2014 0:00,10:00:00,AM,0.46
47918180,1/8/2014 0:00,11:00:00,AM,0.32
47918180,1/8/2014 0:00,12:00:00,PM,0.33
47918180,1/8/2014 0:00,1:00:00,PM,0.39
47918180,1/8/2014 0:00,2:00:00,PM,0.34
47918180,1/8/2014 0:00,3:00:00,PM,1.04
47918180,1/8/2014 0:00,4:00:00,PM,0.49
47918180,1/8/2014 0:00,5:00:00,PM,1.54
47918180,1/8/2014 0:00,6:00:00,PM,1.93
47918180,1/8/2014 0:00,7:00:00,PM,2.55
47918180,1/8/2014 0:00,8:00:00,PM,1.58
47918180,1/8/2014 0:00,9:00:00,PM,1.45
47918180,1/8/2014 0:00,10:00:00,PM,1.23
47918180,1/8/2014 0:00,11:00:00,PM,1.37
47918180,1/9/2014 0:00,12:00:00,AM,1.28
47918180,1/9/2014 0:00,1:00:00,AM,1.18
47918180,1/9/2014 0:00,2:00:00,AM,1.19
47918180,1/9/2014 0:00,3:00:00,AM,1.3
47918180,1/9/2014 0:00,4:00:00,AM,1.13
47918180,1/9/2014 0:00,5:00:00,AM,1.03
47918180,1/9/2014 0:00,6:00:00,AM,1
47918180,1/9/2014 0:00,7:00:00,AM,0.56
47918180,1/9/2014 0:00,8:00:00,AM,0.5
47918180,1/9/2014 0:00,9:00:00,AM,0.45
47918180,1/9/2014 0:00,10:00:00,AM,0.52
47918180,1/9/2014 0:00,11:00:00,AM,0.27
47918180,1/9/2014 0:00,12:00:00,PM,0.39
47918180,1/9/2014 0:00,1:00:00,PM,1.48
47918180,1/9/2014 0:00,2:00:00,PM,1.22
47918180,1/9/2014 0:00,3:00:00,PM,1.07
47918180,1/9/2014 0:00,4:00:00,PM,0.44
47918180,1/9/2014 0:00,5:00:00,PM,0.57
47918180,1/9/2014 0:00,6:00:00,PM,0.97
47918180,1/9/2014 0:00,7:00:00,PM,1.15
47918180,1/9/2014 0:00,8:00:00,PM,1.23
47918180,1/9/2014 0:00,9:00:00,PM,1.08
47918180,1/9/2014 0:00,10:00:00,PM,2.32
47918180,1/9/2014 0:00,11:00:00,PM,1.42
47918180,1/10/2014 0:00,12:00:00,AM,1.08
47918180,1/10/2014 0:00,1:00:00,AM,1.18
47918180,1/10/2014 0:00,2:00:00,AM,1.31
47918180,1/10/2014 0:00,3:00:00,AM,0.77
47918180,1/10/2014 0:00,4:00:00,AM,0.53
47918180,1/10/2014 0:00,5:00:00,AM,0.38
47918180,1/10/2014 0:00,6:00:00,AM,0.38
47918180,1/10/2014 0:00,7:00:00,AM,0.44
47918180,1/10/2014 0:00,8:00:00,AM,0.53
47918180,1/10/2014 0:00,9:00:00,AM,0.54
47918180,1/10/2014 0:00,10:00:00,AM,0.75
47918180,1/10/2014 0:00,11:00:00,AM,0.64
47918180,1/10/2014 0:00,12:00:00,PM,0.64
47918180,1/10/2014 0:00,1:00:00,PM,1.07
47918180,1/10/2014 0:00,2:00:00,PM,0.69
47918180,1/10/2014 0:00,3:00:00,PM,0.56
47918180,1/10/2014 0:00,4:00:00,PM,0.87
47918180,1/10/2014 0:00,5:00:00,PM,0.75
47918180,1/10/2014 0:00,6:00:00,PM,4.33
47918180,1/10/2014 0:00,7:00:00,PM,2.31
47918180,1/10/2014 0:00,8:00:00,PM,1.46
47918180,1/10/2014 0:00,9:00:00,PM,1.5
47918180,1/10/2014 0:00,10:00:00,PM,1.82
47918180,1/10/2014 0:00,11:00:00,PM,4.12
47918180,1/11/2014 0:00,12:00:00,AM,0.79
47918180,1/11/2014 0:00,1:00:00,AM,0.81
47918180,1/11/2014 0:00,2:00:00,AM,1.15
47918180,1/11/2014 0:00,3:00:00,AM,0.84
47918180,1/11/2014 0:00,4:00:00,AM,0.59
47918180,1/11/2014 0:00,5:00:00,AM,0.57
47918180,1/11/2014 0:00,6:00:00,AM,0.55
47918180,1/11/2014 0:00,7:00:00,AM,0.52
47918180,1/11/2014 0:00,8:00:00,AM,0.33
47918180,1/11/2014 0:00,9:00:00,AM,0.59
47918180,1/11/2014 0:00,10:00:00,AM,0.97
47918180,1/11/2014 0:00,11:00:00,AM,0.97
47918180,1/11/2014 0:00,12:00:00,PM,2.12
47918180,1/11/2014 0:00,1:00:00,PM,2.39
47918180,1/11/2014 0:00,2:00:00,PM,0.6
47918180,1/11/2014 0:00,3:00:00,PM,2.71
47918180,1/11/2014 0:00,4:00:00,PM,3.02
47918180,1/11/2014 0:00,5:00:00,PM,1.76
47918180,1/11/2014 0:00,6:00:00,PM,3.11
47918180,1/11/2014 0:00,7:00:00,PM,0.62
47918180,1/11/2014 0:00,8:00:00,PM,1.88
47918180,1/11/2014 0:00,9:00:00,PM,3.25
47918180,1/11/2014 0:00,10:00:00,PM,2.44
47918180,1/11/2014 0:00,11:00:00,PM,1.13
47918180,1/12/2014 0:00,12:00:00,AM,2.26
47918180,1/12/2014 0:00,1:00:00,AM,2.36
47918180,1/12/2014 0:00,2:00:00,AM,0.36
47918180,1/12/2014 0:00,3:00:00,AM,0.34
47918180,1/12/2014 0:00,4:00:00,AM,0.49
47918180,1/12/2014 0:00,5:00:00,AM,0.47
47918180,1/12/2014 0:00,6:00:00,AM,0.42
47918180,1/12/2014 0:00,7:00:00,AM,0.35
47918180,1/12/2014 0:00,8:00:00,AM,0.32
47918180,1/12/2014 0:00,9:00:00,AM,0.44
47918180,1/12/2014 0:00,10:00:00,AM,0.75
47918180,1/12/2014 0:00,11:00:00,AM,0.74
47918180,1/12/2014 0:00,12:00:00,PM,0.71
47918180,1/12/2014 0:00,1:00:00,PM,0.32
47918180,1/12/2014 0:00,2:00:00,PM,0.23
47918180,1/12/2014 0:00,3:00:00,PM,0.45
47918180,1/12/2014 0:00,4:00:00,PM,0.34
47918180,1/12/2014 0:00,5:00:00,PM,0.48
47918180,1/12/2014 0:00,6:00:00,PM,0.4
47918180,1/12/2014 0:00,7:00:00,PM,0.66
47918180,1/12/2014 0:00,8:00:00,PM,1.26
47918180,1/12/2014 0:00,9:00:00,PM,1.1
47918180,1/12/2014 0:00,10:00:00,PM,1.57
47918180,1/12/2014 0:00,11:00:00,PM,0.83
47918180,1/13/2014 0:00,12:00:00,AM,0.44
47918180,1/13/2014 0:00,1:00:00,AM,0.7
47918180,1/13/2014 0:00,2:00:00,AM,0.79
47918180,1/13/2014 0:00,3:00:00,AM,0.52
47918180,1/13/2014 0:00,4:00:00,AM,0.59
47918180,1/13/2014 0:00,5:00:00,AM,0.3
47918180,1/13/2014 0:00,6:00:00,AM,0.33
47918180,1/13/2014 0:00,7:00:00,AM,0.45
47918180,1/13/2014 0:00,8:00:00,AM,0.59
47918180,1/13/2014 0:00,9:00:00,AM,0.93
47918180,1/13/2014 0:00,10:00:00,AM,0.9
47918180,1/13/2014 0:00,11:00:00,AM,0.9
47918180,1/13/2014 0:00,12:00:00,PM,0.87
47918180,1/13/2014 0:00,1:00:00,PM,0.88
47918180,1/13/2014 0:00,2:00:00,PM,0.62
47918180,1/13/2014 0:00,3:00:00,PM,0.54
47918180,1/13/2014 0:00,4:00:00,PM,0.4
47918180,1/13/2014 0:00,5:00:00,PM,0.48
47918180,1/13/2014 0:00,6:00:00,PM,0.85
47918180,1/13/2014 0:00,7:00:00,PM,0.68
47918180,1/13/2014 0:00,8:00:00,PM,0.69
47918180,1/13/2014 0:00,9:00:00,PM,0.63
47918180,1/13/2014 0:00,10:00:00,PM,0.75
47918180,1/13/2014 0:00,11:00:00,PM,0.7
47918180,1/14/2014 0:00,12:00:00,AM,0.55
47918180,1/14/2014 0:00,1:00:00,AM,0.45
47918180,1/14/2014 0:00,2:00:00,AM,0.37
47918180,1/14/2014 0:00,3:00:00,AM,0.31
47918180,1/14/2014 0:00,4:00:00,AM,0.33
47918180,1/14/2014 0:00,5:00:00,AM,0.47
47918180,1/14/2014 0:00,6:00:00,AM,0.44
47918180,1/14/2014 0:00,7:00:00,AM,0.36
47918180,1/14/2014 0:00,8:00:00,AM,0.34
47918180,1/14/2014 0:00,9:00:00,AM,2.26
47918180,1/14/2014 0:00,10:00:00,AM,0.57
47918180,1/14/2014 0:00,11:00:00,AM,0.5
47918180,1/14/2014 0:00,12:00:00,PM,0.45
47918180,1/14/2014 0:00,1:00:00,PM,0.25
47918180,1/14/2014 0:00,2:00:00,PM,0.27
47918180,1/14/2014 0:00,3:00:00,PM,0.32
47918180,1/14/2014 0:00,4:00:00,PM,0.48
47918180,1/14/2014 0:00,5:00:00,PM,0.35
47918180,1/14/2014 0:00,6:00:00,PM,1.89
47918180,1/14/2014 0:00,7:00:00,PM,1.85
47918180,1/14/2014 0:00,8:00:00,PM,0.86
47918180,1/14/2014 0:00,9:00:00,PM,0.92
47918180,1/14/2014 0:00,10:00:00,PM,0.71
47918180,1/14/2014 0:00,11:00:00,PM,0.64
47918180,1/15/2014 0:00,12:00:00,AM,0.43
47918180,1/15/2014 0:00,1:00:00,AM,0.4
47918180,1/15/2014 0:00,2:00:00,AM,0.48
47918180,1/15/2014 0:00,3:00:00,AM,0.45
47918180,1/15/2014 0:00,4:00:00,AM,0.37
47918180,1/15/2014 0:00,5:00:00,AM,0.38
47918180,1/15/2014 0:00,6:00:00,AM,0.47
47918180,1/15/2014 0:00,7:00:00,AM,0.51
47918180,1/15/2014 0:00,8:00:00,AM,0.5
47918180,1/15/2014 0:00,9:00:00,AM,0.95
47918180,1/15/2014 0:00,10:00:00,AM,0.89
47918180,1/15/2014 0:00,11:00:00,AM,0.86
47918180,1/15/2014 0:00,12:00:00,PM,0.87
47918180,1/15/2014 0:00,1:00:00,PM,0.92
47918180,1/15/2014 0:00,2:00:00,PM,0.91
47918180,1/15/2014 0:00,3:00:00,PM,0.87
47918180,1/15/2014 0:00,4:00:00,PM,0.77
47918180,1/15/2014 0:00,5:00:00,PM,0.7
47918180,1/15/2014 0:00,6:00:00,PM,1.38
47918180,1/15/2014 0:00,7:00:00,PM,1.28
47918180,1/15/2014 0:00,8:00:00,PM,1.72
47918180,1/15/2014 0:00,9:00:00,PM,1.89
47918180,1/15/2014 0:00,10:00:00,PM,2.18
47918180,1/15/2014 0:00,11:00:00,PM,2.32
47918180,1/16/2014 0:00,12:00:00,AM,1.6
47918180,1/16/2014 0:00,1:00:00,AM,1.82
47918180,1/16/2014 0:00,2:00:00,AM,1.13
47918180,1/16/2014 0:00,3:00:00,AM,0.47
47918180,1/16/2014 0:00,4:00:00,AM,0.45
47918180,1/16/2014 0:00,5:00:00,AM,0.46
47918180,1/16/2014 0:00,6:00:00,AM,0.52
47918180,1/16/2014 0:00,7:00:00,AM,0.52
47918180,1/16/2014 0:00,8:00:00,AM,0.49
47918180,1/16/2014 0:00,9:00:00,AM,0.57
47918180,1/16/2014 0:00,10:00:00,AM,2.89
47918180,1/16/2014 0:00,11:00:00,AM,1.53
47918180,1/16/2014 0:00,12:00:00,PM,0.92
47918180,1/16/2014 0:00,1:00:00,PM,0.57
47918180,1/16/2014 0:00,2:00:00,PM,0.44
47918180,1/16/2014 0:00,3:00:00,PM,0.7
47918180,1/16/2014 0:00,4:00:00,PM,0.4
47918180,1/16/2014 0:00,5:00:00,PM,1.31
47918180,1/16/2014 0:00,6:00:00,PM,0.69
47918180,1/16/2014 0:00,7:00:00,PM,1.37
47918180,1/16/2014 0:00,8:00:00,PM,0.59
47918180,1/16/2014 0:00,9:00:00,PM,0.66
47918180,1/16/2014 0:00,10:00:00,PM,0.68
47918180,1/16/2014 0:00,11:00:00,PM,0.76
47918180,1/17/2014 0:00,12:00:00,AM,0.63
47918180,1/17/2014 0:00,1:00:00,AM,0.5
47918180,1/17/2014 0:00,2:00:00,AM,0.43
47918180,1/17/2014 0:00,3:00:00,AM,0.41
47918180,1/17/2014 0:00,4:00:00,AM,0.44
47918180,1/17/2014 0:00,5:00:00,AM,0.49
47918180,1/17/2014 0:00,6:00:00,AM,0.53
47918180,1/17/2014 0:00,7:00:00,AM,0.48
47918180,1/17/2014 0:00,8:00:00,AM,0.52
47918180,1/17/2014 0:00,9:00:00,AM,1.06
47918180,1/17/2014 0:00,10:00:00,AM,1.44
47918180,1/17/2014 0:00,11:00:00,AM,0.96
47918180,1/17/2014 0:00,12:00:00,PM,0.89
47918180,1/17/2014 0:00,1:00:00,PM,0.93
47918180,1/17/2014 0:00,2:00:00,PM,0.41
47918180,1/17/2014 0:00,3:00:00,PM,0.4
47918180,1/17/2014 0:00,4:00:00,PM,0.82
47918180,1/17/2014 0:00,5:00:00,PM,1.08
47918180,1/17/2014 0:00,6:00:00,PM,1.06
47918180,1/17/2014 0:00,7:00:00,PM,0.62
47918180,1/17/2014 0:00,8:00:00,PM,0.57
47918180,1/17/2014 0:00,9:00:00,PM,0.57
47918180,1/17/2014 0:00,10:00:00,PM,0.81
47918180,1/17/2014 0:00,11:00:00,PM,1.2
47918180,1/18/2014 0:00,12:00:00,AM,0.95
47918180,1/18/2014 0:00,1:00:00,AM,0.53
47918180,1/18/2014 0:00,2:00:00,AM,0.4
47918180,1/18/2014 0:00,3:00:00,AM,0.37
47918180,1/18/2014 0:00,4:00:00,AM,0.48
47918180,1/18/2014 0:00,5:00:00,AM,0.56
47918180,1/18/2014 0:00,6:00:00,AM,0.54
47918180,1/18/2014 0:00,7:00:00,AM,0.49
47918180,1/18/2014 0:00,8:00:00,AM,0.47
47918180,1/18/2014 0:00,9:00:00,AM,0.48
47918180,1/18/2014 0:00,10:00:00,AM,0.47
47918180,1/18/2014 0:00,11:00:00,AM,0.54
47918180,1/18/2014 0:00,12:00:00,PM,3.45
47918180,1/18/2014 0:00,1:00:00,PM,1.94
47918180,1/18/2014 0:00,2:00:00,PM,3.95
47918180,1/18/2014 0:00,3:00:00,PM,1.1
47918180,1/18/2014 0:00,4:00:00,PM,0.54
47918180,1/18/2014 0:00,5:00:00,PM,0.56
47918180,1/18/2014 0:00,6:00:00,PM,0.51
47918180,1/18/2014 0:00,7:00:00,PM,0.44
47918180,1/18/2014 0:00,8:00:00,PM,1.64
47918180,1/18/2014 0:00,9:00:00,PM,3.09
